мітка_часу,навантаження_мвт,температура_с,вітер_м_с,свято,потужність_мвт
2024-03-05 12:00:00,4882.1,5.7,7.8,0,5175.6
2024-03-05 13:00:00,4729.7,7.1,3.7,0,5182.0
2024-03-05 14:00:00,5037.3,3.1,4.4,0,5120.9
2024-03-05 15:00:00,4845.0,2.8,3.9,0,5176.6
2024-03-05 16:00:00,5016.2,0.8,2.4,0,5258.4
2024-03-05 17:00:00,4825.7,1.0,7.2,0,5159.0
2024-03-05 18:00:00,4552.1,2.8,2.9,0,5118.1
2024-03-05 19:00:00,4365.0,4.6,1.7,0,5172.4
2024-03-05 20:00:00,4187.3,6.2,3.1,0,5144.2
2024-03-05 21:00:00,4549.9,1.0,0.0,0,5113.0
2024-03-05 22:00:00,3894.2,7.9,2.7,0,5186.9
2024-03-05 23:00:00,4041.7,2.6,2.1,0,5144.4
2024-03-06 00:00:00,4089.2,3.6,5.2,0,5150.2
2024-03-06 01:00:00,4179.3,1.4,2.7,0,5189.1
2024-03-06 02:00:00,4411.5,-3.6,5.8,0,5104.7
2024-03-06 03:00:00,3958.4,6.3,6.8,0,5094.3
2024-03-06 04:00:00,4165.5,5.9,5.6,0,5214.9
2024-03-06 05:00:00,4397.1,2.8,3.6,0,5084.9
2024-03-06 06:00:00,4438.2,3.9,4.3,0,5132.6
2024-03-06 07:00:00,4298.2,5.2,1.0,0,5091.4
2024-03-06 08:00:00,5197.4,-1.0,3.7,0,5157.1
2024-03-06 09:00:00,4937.0,2.1,2.3,0,5202.8
2024-03-06 10:00:00,4727.8,6.1,5.4,0,5187.0
2024-03-06 11:00:00,5023.5,-0.1,9.1,0,5301.0
2024-03-06 12:00:00,4981.2,4.6,5.0,0,5235.7
2024-03-06 13:00:00,5173.2,-0.4,0.0,0,5134.8
2024-03-06 14:00:00,4833.4,5.1,3.3,0,5121.6
2024-03-06 15:00:00,4737.2,3.6,4.2,0,5316.7
2024-03-06 16:00:00,5009.1,-1.2,4.2,0,5234.5
2024-03-06 17:00:00,4560.6,7.2,2.5,0,5210.9
2024-03-06 18:00:00,4858.9,1.5,4.5,0,5185.1
2024-03-06 19:00:00,4720.1,1.3,1.5,0,5195.1
2024-03-06 20:00:00,4421.8,4.3,2.1,0,5107.3
2024-03-06 21:00:00,4082.8,7.1,5.3,0,5189.3
2024-03-06 22:00:00,4315.9,0.6,2.0,0,5185.0
2024-03-06 23:00:00,4136.5,3.9,5.1,0,5136.2
2024-03-07 00:00:00,4078.3,5.2,1.3,0,5155.9
2024-03-07 01:00:00,3939.4,6.0,7.5,0,5258.6
2024-03-07 02:00:00,4157.7,4.4,2.5,0,5176.6
2024-03-07 03:00:00,4147.9,2.8,3.6,0,5286.4
2024-03-07 04:00:00,4219.8,1.4,4.7,0,5095.8
2024-03-07 05:00:00,4259.0,4.2,2.9,0,5156.7
2024-03-07 06:00:00,4579.0,0.7,4.3,0,5105.5
2024-03-07 07:00:00,5009.7,-4.8,5.2,0,5122.4
2024-03-07 08:00:00,4664.6,5.2,5.9,0,5141.4
2024-03-07 09:00:00,4636.7,6.6,5.6,0,5198.6
2024-03-07 10:00:00,5123.5,-3.2,3.7,0,5196.2
2024-03-07 11:00:00,5237.3,0.9,3.7,0,5148.9
2024-03-07 12:00:00,4539.6,5.8,8.7,0,5071.4
2024-03-07 13:00:00,4763.1,10.1,5.9,0,5256.7
2024-03-07 14:00:00,4901.4,4.0,2.2,0,5168.5
2024-03-07 15:00:00,5010.6,1.7,4.2,0,5127.0
2024-03-07 16:00:00,4846.5,3.4,3.3,0,5196.6
2024-03-07 17:00:00,4506.9,8.0,3.7,0,5193.0
2024-03-07 18:00:00,4733.6,2.0,1.5,0,5166.7
2024-03-07 19:00:00,4628.0,1.5,3.2,0,5190.3
2024-03-07 20:00:00,4597.4,2.5,7.6,0,5125.1
2024-03-07 21:00:00,4491.8,1.1,5.2,0,5220.8
2024-03-07 22:00:00,4065.3,4.3,1.0,0,5133.0
2024-03-07 23:00:00,3920.7,8.8,6.4,0,5152.5
2024-03-08 00:00:00,4057.5,5.1,6.2,1,5216.6
2024-03-08 01:00:00,4027.5,3.4,3.3,0,5244.4
2024-03-08 02:00:00,4183.0,3.3,5.4,0,5263.5
2024-03-08 03:00:00,4339.7,-0.5,2.3,0,5237.0
2024-03-08 04:00:00,4005.2,6.8,3.1,0,5168.0
2024-03-08 05:00:00,4254.4,3.9,7.0,0,5107.1
2024-03-08 06:00:00,4162.9,3.6,3.5,0,5254.4
2024-03-08 07:00:00,3870.9,13.7,0.3,0,5252.7
2024-03-08 08:00:00,4623.8,5.1,3.9,0,5150.6
2024-03-08 09:00:00,4853.2,1.9,3.8,0,5230.3
2024-03-08 10:00:00,4760.8,2.9,6.4,0,5167.6
2024-03-08 11:00:00,4754.4,7.6,4.0,0,5259.3
2024-03-08 12:00:00,4872.6,4.5,3.2,0,5158.5
2024-03-08 13:00:00,5098.7,-0.2,6.1,0,5283.1
2024-03-08 14:00:00,4966.0,6.9,4.2,0,5223.5
2024-03-08 15:00:00,4903.3,2.2,2.5,0,5274.1
2024-03-08 16:00:00,4539.9,9.8,6.3,0,5161.0
2024-03-08 17:00:00,4436.9,7.4,4.4,0,5204.4
2024-03-08 18:00:00,4702.1,2.8,4.0,0,5135.7
2024-03-08 19:00:00,4173.0,8.0,4.4,0,5226.4
2024-03-08 20:00:00,4238.8,4.4,1.9,0,5229.1
2024-03-08 21:00:00,4174.5,6.7,2.9,0,5304.0
2024-03-08 22:00:00,4133.7,5.6,4.0,0,5208.3
2024-03-08 23:00:00,4353.6,1.6,3.6,0,5220.4
2024-03-09 00:00:00,4148.6,2.5,6.5,0,5162.0
2024-03-09 01:00:00,4090.6,7.5,4.4,0,5212.6
2024-03-09 02:00:00,4129.3,3.4,5.7,0,5166.5
2024-03-09 03:00:00,4215.7,3.2,4.0,0,5191.3
2024-03-09 04:00:00,4186.7,1.5,6.1,0,5194.2
2024-03-09 05:00:00,4124.5,5.7,4.8,0,5167.9
2024-03-09 06:00:00,4060.3,10.6,4.0,0,5188.7
2024-03-09 07:00:00,4663.0,1.2,4.0,0,5166.7
2024-03-09 08:00:00,4611.9,4.5,2.1,0,5166.5
2024-03-09 09:00:00,4360.3,8.6,5.0,0,5239.3
2024-03-09 10:00:00,4825.8,4.2,3.9,0,5194.3
2024-03-09 11:00:00,4794.1,5.8,3.0,0,5202.9
2024-03-09 12:00:00,5003.6,1.2,6.2,0,5112.6
2024-03-09 13:00:00,4910.2,5.7,1.5,0,5206.7
2024-03-09 14:00:00,4780.9,3.8,3.2,0,5212.0
2024-03-09 15:00:00,4697.6,7.4,6.1,0,5165.6
2024-03-09 16:00:00,4748.9,8.0,4.6,0,5289.8
2024-03-09 17:00:00,4290.2,12.2,3.9,0,5071.0
2024-03-09 18:00:00,4559.2,6.1,4.5,0,5224.7
2024-03-09 19:00:00,4333.9,5.4,4.4,0,5221.1
2024-03-09 20:00:00,4508.8,5.0,1.0,0,5212.6
2024-03-09 21:00:00,4454.8,3.3,3.3,0,5194.3
2024-03-09 22:00:00,4024.4,5.4,7.2,0,5213.0
2024-03-09 23:00:00,4094.0,3.5,2.7,0,5228.9
2024-03-10 00:00:00,4138.5,5.1,3.4,0,5150.5
2024-03-10 01:00:00,3993.4,8.6,2.9,0,5201.7
2024-03-10 02:00:00,4075.5,1.6,3.8,0,5177.6
2024-03-10 03:00:00,3799.1,8.1,2.8,0,5132.1
2024-03-10 04:00:00,3923.6,8.6,5.0,0,5222.6
2024-03-10 05:00:00,4051.3,4.3,4.4,0,5158.5
2024-03-10 06:00:00,4726.2,-1.7,5.5,0,5111.9
2024-03-10 07:00:00,4698.8,2.8,1.9,0,5159.8
2024-03-10 08:00:00,4207.1,8.5,3.3,0,5146.8
2024-03-10 09:00:00,4712.7,4.6,3.5,0,5238.2
2024-03-10 10:00:00,4920.6,1.6,4.9,0,5194.4
2024-03-10 11:00:00,5121.0,3.1,2.4,0,5255.9
2024-03-10 12:00:00,4683.0,7.2,5.8,0,5153.4
2024-03-10 13:00:00,4964.1,6.3,6.4,0,5230.5
2024-03-10 14:00:00,4890.9,3.9,2.0,0,5328.7
2024-03-10 15:00:00,5007.4,3.5,3.0,0,5204.6
2024-03-10 16:00:00,4888.2,3.5,2.9,0,5229.8
2024-03-10 17:00:00,4854.3,1.9,9.3,0,5221.4
2024-03-10 18:00:00,4213.8,9.5,3.1,0,5115.7
2024-03-10 19:00:00,4561.8,3.7,7.4,0,5216.1
2024-03-10 20:00:00,4101.2,8.3,1.5,0,5202.1
2024-03-10 21:00:00,3922.2,9.2,2.0,0,5173.8
2024-03-10 22:00:00,4138.0,7.6,2.6,0,5142.6
2024-03-10 23:00:00,4209.7,3.3,2.3,0,5221.5
2024-03-11 00:00:00,4030.6,6.1,3.5,0,5139.4
2024-03-11 01:00:00,3980.7,4.8,2.6,0,5294.7
2024-03-11 02:00:00,4158.1,2.2,2.4,0,5193.7
2024-03-11 03:00:00,3998.1,5.8,6.3,0,5126.8
2024-03-11 04:00:00,4375.7,1.3,6.4,0,5162.3
2024-03-11 05:00:00,4102.2,8.4,5.9,0,5174.1
2024-03-11 06:00:00,4424.4,3.5,5.0,0,5308.6
2024-03-11 07:00:00,4347.1,5.5,4.2,0,5143.7
2024-03-11 08:00:00,4602.0,5.7,3.0,0,5182.2
2024-03-11 09:00:00,4737.1,4.1,2.1,0,5161.1
2024-03-11 10:00:00,4521.7,6.6,4.7,0,5212.9
2024-03-11 11:00:00,4727.1,3.5,1.7,0,5161.9
2024-03-11 12:00:00,4752.8,7.5,2.0,0,5131.0
2024-03-11 13:00:00,5089.3,0.8,6.3,0,5178.2
2024-03-11 14:00:00,4911.7,5.3,7.8,0,5173.0
2024-03-11 15:00:00,4395.7,10.7,4.8,0,5158.4
2024-03-11 16:00:00,4981.9,1.9,6.2,0,5161.0
2024-03-11 17:00:00,4774.3,2.8,3.5,0,5247.2
2024-03-11 18:00:00,4659.0,6.4,1.3,0,5172.0
2024-03-11 19:00:00,4525.3,5.4,5.2,0,5131.3
2024-03-11 20:00:00,4420.6,5.9,5.1,0,5164.9
2024-03-11 21:00:00,4158.7,6.3,4.1,0,5190.7
2024-03-11 22:00:00,4123.8,6.8,3.5,0,5121.2
2024-03-11 23:00:00,3904.3,8.2,5.9,0,5269.3
2024-03-12 00:00:00,4103.0,6.3,2.0,0,5232.5
2024-03-12 01:00:00,4038.3,4.4,2.5,0,5260.6
2024-03-12 02:00:00,3773.9,7.1,2.0,0,5208.7
2024-03-12 03:00:00,3557.1,10.8,4.2,0,5084.4
2024-03-12 04:00:00,4326.1,4.7,1.8,0,5265.9
2024-03-12 05:00:00,4442.5,2.2,2.6,0,5145.9
2024-03-12 06:00:00,4198.9,8.4,2.6,0,5150.0
2024-03-12 07:00:00,4622.5,4.8,3.5,0,5196.9
2024-03-12 08:00:00,4799.7,-1.4,1.0,0,5258.0
2024-03-12 09:00:00,4480.1,7.7,4.2,0,5241.8
2024-03-12 10:00:00,4845.5,3.5,6.5,0,5234.4
2024-03-12 11:00:00,4929.4,4.8,4.3,0,5173.5
2024-03-12 12:00:00,4747.9,6.1,7.1,0,5172.7
2024-03-12 13:00:00,4739.8,5.7,6.7,0,5206.4
2024-03-12 14:00:00,4622.3,7.2,5.6,0,5182.6
2024-03-12 15:00:00,5037.0,3.8,4.1,0,5233.6
2024-03-12 16:00:00,4594.6,6.7,4.0,0,5230.6
2024-03-12 17:00:00,4668.1,4.3,5.5,0,5218.7
2024-03-12 18:00:00,4495.6,7.3,3.2,0,5062.8
2024-03-12 19:00:00,4272.4,7.0,0.2,0,5195.5
2024-03-12 20:00:00,4328.9,2.3,5.0,0,5183.7
2024-03-12 21:00:00,3887.3,8.4,1.7,0,5197.5
2024-03-12 22:00:00,4220.4,3.5,2.1,0,5151.4
2024-03-12 23:00:00,3984.6,7.5,4.0,0,5122.9
2024-03-13 00:00:00,3933.1,6.5,3.8,0,5213.4
2024-03-13 01:00:00,3745.1,10.9,1.2,0,5172.4
2024-03-13 02:00:00,3887.3,4.7,4.3,0,5218.9
2024-03-13 03:00:00,3959.4,4.3,5.9,0,5156.7
2024-03-13 04:00:00,4356.1,5.3,1.7,0,5261.0
2024-03-13 05:00:00,4394.2,4.5,6.5,0,5240.3
2024-03-13 06:00:00,4264.4,7.8,0.9,0,5205.1
2024-03-13 07:00:00,4664.2,0.5,8.2,0,5179.5
2024-03-13 08:00:00,4725.7,2.2,3.2,0,5232.8
2024-03-13 09:00:00,4863.7,2.2,4.3,0,5209.8
2024-03-13 10:00:00,4705.4,8.2,0.2,0,5202.1
2024-03-13 11:00:00,4534.7,10.5,3.9,0,5242.4
2024-03-13 12:00:00,4943.7,5.1,4.5,0,5261.5
2024-03-13 13:00:00,4902.1,4.9,3.8,0,5127.6
2024-03-13 14:00:00,4936.2,5.6,2.9,0,5137.7
2024-03-13 15:00:00,4631.1,8.9,2.1,0,5151.2
2024-03-13 16:00:00,4937.3,2.6,6.3,0,5115.1
2024-03-13 17:00:00,4544.7,6.1,4.1,0,5187.1
2024-03-13 18:00:00,4366.6,8.3,7.1,0,5220.2
2024-03-13 19:00:00,4244.2,6.9,2.9,0,5189.1
2024-03-13 20:00:00,4289.6,5.9,3.1,0,5163.5
2024-03-13 21:00:00,4058.6,8.4,5.6,0,5246.5
2024-03-13 22:00:00,4335.6,-2.7,0.8,0,5197.2
2024-03-13 23:00:00,3923.4,7.4,1.6,0,5207.4
2024-03-14 00:00:00,3990.8,3.6,6.2,0,5249.0
2024-03-14 01:00:00,4332.0,0.1,1.7,0,5185.1
2024-03-14 02:00:00,3984.0,7.1,0.4,0,5294.3
2024-03-14 03:00:00,3780.2,9.7,7.7,0,5168.9
2024-03-14 04:00:00,4195.2,5.2,1.2,0,5291.1
2024-03-14 05:00:00,4106.6,8.5,4.4,0,5142.5
2024-03-14 06:00:00,4012.5,10.4,4.1,0,5217.1
2024-03-14 07:00:00,4349.3,9.6,1.6,0,5159.1
2024-03-14 08:00:00,4172.3,10.5,3.5,0,5247.2
2024-03-14 09:00:00,4660.2,7.8,4.9,0,5167.3
2024-03-14 10:00:00,4707.1,5.8,4.7,0,5205.8
2024-03-14 11:00:00,5041.2,0.8,5.8,0,5158.7
2024-03-14 12:00:00,4871.8,4.9,3.2,0,5238.1
2024-03-14 13:00:00,4929.7,3.1,5.4,0,5158.5
2024-03-14 14:00:00,4511.8,12.1,2.6,0,5275.4
2024-03-14 15:00:00,4688.4,5.1,1.2,0,5141.4
2024-03-14 16:00:00,4859.5,6.0,1.4,0,5124.0
2024-03-14 17:00:00,4455.3,7.3,1.1,0,5238.8
2024-03-14 18:00:00,4621.1,5.7,6.0,0,5161.7
2024-03-14 19:00:00,4130.3,10.7,1.0,0,5190.9
2024-03-14 20:00:00,4451.6,3.7,4.5,0,5175.1
2024-03-14 21:00:00,4117.2,6.2,3.5,0,5125.6
2024-03-14 22:00:00,4276.0,3.4,3.8,0,5187.4
2024-03-14 23:00:00,4276.0,1.7,6.7,0,5254.5
2024-03-15 00:00:00,3945.8,4.0,3.1,0,5242.4
2024-03-15 01:00:00,3887.4,5.7,5.2,0,5203.8
2024-03-15 02:00:00,4008.0,4.6,4.1,0,5247.8
2024-03-15 03:00:00,4074.5,3.8,3.7,0,5139.3
2024-03-15 04:00:00,4466.1,1.6,8.6,0,5176.0
2024-03-15 05:00:00,4213.5,5.6,1.1,0,5212.0
2024-03-15 06:00:00,4489.5,1.3,6.6,0,5185.7
2024-03-15 07:00:00,4234.7,8.1,5.3,0,5179.9
2024-03-15 08:00:00,4468.5,6.1,3.0,0,5132.2
2024-03-15 09:00:00,4885.5,1.5,7.3,0,5088.2
2024-03-15 10:00:00,4683.9,4.9,0.3,0,5233.1
2024-03-15 11:00:00,4867.2,3.6,3.0,0,5204.4
2024-03-15 12:00:00,4860.6,6.8,1.6,0,5237.3
2024-03-15 13:00:00,4616.5,9.9,4.8,0,5170.4
2024-03-15 14:00:00,5199.1,0.2,1.8,0,5156.6
2024-03-15 15:00:00,4780.3,6.2,4.9,0,5192.6
2024-03-15 16:00:00,4758.3,5.4,3.6,0,5234.9
2024-03-15 17:00:00,4493.7,7.9,3.0,0,5180.7
2024-03-15 18:00:00,4546.7,6.5,4.8,0,5232.3
2024-03-15 19:00:00,4598.5,3.6,3.5,0,5141.9
2024-03-15 20:00:00,4203.7,4.9,1.8,0,5184.2
2024-03-15 21:00:00,4320.8,3.5,9.6,0,5188.7
2024-03-15 22:00:00,3777.7,9.1,3.0,0,5253.5
2024-03-15 23:00:00,4097.0,5.9,0.4,0,5202.6
2024-03-16 00:00:00,3751.8,11.8,2.3,0,5280.5
2024-03-16 01:00:00,3916.1,5.9,1.5,0,5125.8
2024-03-16 02:00:00,4085.3,4.0,5.7,0,5199.6
2024-03-16 03:00:00,4062.8,1.6,4.6,0,5202.1
2024-03-16 04:00:00,4493.7,0.7,4.8,0,5224.2
2024-03-16 05:00:00,4528.1,1.4,3.3,0,5152.5
2024-03-16 06:00:00,4362.6,6.9,3.4,0,5277.4
2024-03-16 07:00:00,4465.9,7.6,3.3,0,5193.8
2024-03-16 08:00:00,4690.2,1.4,3.8,0,5138.8
2024-03-16 09:00:00,4549.3,8.8,5.7,0,5192.3
2024-03-16 10:00:00,4960.5,4.7,4.7,0,5177.5
2024-03-16 11:00:00,4612.0,6.5,5.0,0,5332.3
2024-03-16 12:00:00,4500.5,10.9,5.0,0,5245.6
2024-03-16 13:00:00,4636.2,8.8,5.8,0,5195.6
2024-03-16 14:00:00,4972.3,5.3,4.6,0,5187.6
2024-03-16 15:00:00,4723.9,3.4,4.7,0,5240.7
2024-03-16 16:00:00,5313.9,-0.3,6.4,0,5243.1
2024-03-16 17:00:00,4752.5,3.9,2.7,0,5047.6
2024-03-16 18:00:00,4652.7,5.5,2.3,0,5225.3
2024-03-16 19:00:00,4578.9,3.1,1.6,0,5194.5
2024-03-16 20:00:00,4366.2,5.7,4.4,0,5127.6
2024-03-16 21:00:00,3942.6,6.3,0.3,0,5237.2
2024-03-16 22:00:00,4095.4,5.4,4.9,0,5305.5
2024-03-16 23:00:00,4217.5,4.2,3.8,0,5221.0
2024-03-17 00:00:00,3973.4,6.9,6.3,0,5249.0
2024-03-17 01:00:00,3721.9,7.7,2.7,0,5284.2
2024-03-17 02:00:00,4154.4,3.1,3.6,0,5152.5
2024-03-17 03:00:00,3703.1,10.6,6.2,0,5101.1
2024-03-17 04:00:00,4011.5,6.1,6.8,0,5226.9
2024-03-17 05:00:00,4021.4,6.4,2.6,0,5181.6
2024-03-17 06:00:00,4221.0,8.5,4.4,0,5125.3
2024-03-17 07:00:00,4466.1,7.1,4.6,0,5190.1
2024-03-17 08:00:00,4547.2,9.2,4.7,0,5230.4
2024-03-17 09:00:00,4414.9,7.2,3.5,0,5186.6
2024-03-17 10:00:00,4901.6,4.5,6.6,0,5154.7
2024-03-17 11:00:00,4790.2,7.4,0.2,0,5182.8
2024-03-17 12:00:00,4987.8,2.9,3.2,0,5193.0
2024-03-17 13:00:00,4723.0,6.7,4.9,0,5097.5
2024-03-17 14:00:00,4719.1,6.3,4.9,0,5186.9
2024-03-17 15:00:00,4765.0,5.7,6.7,0,5126.8
2024-03-17 16:00:00,4752.3,6.0,6.4,0,5227.0
2024-03-17 17:00:00,5106.3,0.7,3.4,0,5116.0
2024-03-17 18:00:00,4721.7,4.7,6.6,0,5244.6
2024-03-17 19:00:00,4218.3,6.6,2.6,0,5173.6
2024-03-17 20:00:00,4176.0,6.8,5.9,0,5166.9
2024-03-17 21:00:00,4481.5,3.3,7.6,0,5208.7
2024-03-17 22:00:00,3801.9,10.2,6.4,0,5150.7
2024-03-17 23:00:00,4151.8,3.8,4.2,0,5208.0
2024-03-18 00:00:00,3633.5,9.5,3.3,0,5158.2
2024-03-18 01:00:00,3992.4,7.9,0.9,0,5167.0
2024-03-18 02:00:00,3874.3,4.7,4.6,0,5215.1
2024-03-18 03:00:00,3549.9,11.9,1.8,0,5137.9
2024-03-18 04:00:00,4378.3,3.0,2.4,0,5131.6
2024-03-18 05:00:00,4200.8,9.4,1.6,0,5207.2
2024-03-18 06:00:00,4067.3,9.6,3.1,0,5193.5
2024-03-18 07:00:00,4500.0,4.6,3.9,0,5203.3
2024-03-18 08:00:00,4332.8,10.8,4.5,0,5211.2
2024-03-18 09:00:00,4679.7,5.9,2.8,0,5197.7
2024-03-18 10:00:00,4601.8,7.5,6.1,0,5225.2
2024-03-18 11:00:00,4665.0,7.4,3.6,0,5199.7
2024-03-18 12:00:00,4677.7,6.2,2.4,0,5094.5
2024-03-18 13:00:00,4686.4,9.0,4.5,0,5107.4
2024-03-18 14:00:00,4642.9,9.0,7.9,0,5291.2
2024-03-18 15:00:00,5060.9,1.4,4.7,0,5194.8
2024-03-18 16:00:00,4344.0,10.5,3.3,0,5242.3
2024-03-18 17:00:00,4826.5,1.6,0.9,0,5177.5
2024-03-18 18:00:00,4370.0,9.7,3.6,0,5191.9
2024-03-18 19:00:00,4270.7,10.0,4.5,0,5172.2
2024-03-18 20:00:00,4428.8,3.3,3.2,0,5318.1
2024-03-18 21:00:00,4192.0,5.4,0.7,0,5207.5
2024-03-18 22:00:00,4173.3,3.3,2.3,0,5168.1
2024-03-18 23:00:00,4133.7,6.0,6.9,0,5112.2
2024-03-19 00:00:00,4002.9,5.9,6.9,0,5294.3
2024-03-19 01:00:00,3845.9,9.2,2.2,0,5187.4
2024-03-19 02:00:00,3773.4,10.8,5.3,0,5232.8
2024-03-19 03:00:00,3734.1,11.0,1.6,0,5238.4
2024-03-19 04:00:00,4040.2,5.2,6.8,0,5172.4
2024-03-19 05:00:00,4089.6,6.2,4.5,0,5229.2
2024-03-19 06:00:00,4665.9,1.8,5.9,0,5165.4
2024-03-19 07:00:00,4444.1,4.4,0.6,0,5146.0
2024-03-19 08:00:00,4266.8,9.8,5.4,0,5253.8
2024-03-19 09:00:00,4173.1,11.7,4.0,0,5187.7
2024-03-19 10:00:00,4796.7,3.2,5.7,0,5221.5
2024-03-19 11:00:00,4789.4,5.1,5.8,0,5216.1
2024-03-19 12:00:00,4968.5,6.8,4.1,0,5227.5
2024-03-19 13:00:00,4819.9,7.7,2.8,0,5117.7
2024-03-19 14:00:00,4901.0,4.4,5.6,0,5166.3
2024-03-19 15:00:00,4776.5,8.1,3.9,0,5179.3
2024-03-19 16:00:00,4757.1,5.4,2.3,0,5154.0
2024-03-19 17:00:00,4728.9,6.8,2.2,0,5217.0
2024-03-19 18:00:00,4606.0,8.5,1.0,0,5254.9
2024-03-19 19:00:00,4473.8,6.9,3.0,0,5262.8
2024-03-19 20:00:00,4344.7,5.6,6.2,0,5178.6
2024-03-19 21:00:00,4242.2,6.5,4.4,0,5210.2
2024-03-19 22:00:00,4079.3,6.6,2.9,0,5217.9
2024-03-19 23:00:00,3870.5,5.8,5.6,0,5226.6
2024-03-20 00:00:00,3915.0,6.3,2.3,0,5152.4
2024-03-20 01:00:00,3570.3,11.9,4.2,0,5287.3
2024-03-20 02:00:00,3779.9,8.8,3.6,0,5242.6
2024-03-20 03:00:00,4209.8,6.2,5.6,0,5243.9
2024-03-20 04:00:00,4047.3,9.2,0.8,0,5256.4
2024-03-20 05:00:00,4242.6,6.1,2.3,0,5223.0
2024-03-20 06:00:00,4122.9,10.6,0.7,0,5144.9
2024-03-20 07:00:00,4104.0,8.2,3.5,0,5189.3
2024-03-20 08:00:00,4565.0,6.8,6.4,0,5113.7
2024-03-20 09:00:00,4587.2,8.5,3.0,0,5217.0
2024-03-20 10:00:00,4745.7,2.4,3.0,0,5187.8
2024-03-20 11:00:00,5033.4,3.7,5.7,0,5194.2
2024-03-20 12:00:00,4873.2,3.5,6.1,0,5256.5
2024-03-20 13:00:00,4570.3,7.5,3.8,0,5173.4
2024-03-20 14:00:00,4572.4,12.3,5.4,0,5183.7
2024-03-20 15:00:00,4201.4,13.8,1.8,0,5197.4
2024-03-20 16:00:00,4473.7,9.0,6.8,0,5104.3
2024-03-20 17:00:00,4582.2,8.6,8.3,0,5183.0
2024-03-20 18:00:00,4773.4,1.7,5.0,0,5072.0
2024-03-20 19:00:00,4438.9,5.5,0.2,0,5167.0
2024-03-20 20:00:00,4364.2,4.7,2.9,0,5239.0
2024-03-20 21:00:00,4282.2,5.3,5.2,0,5218.6
2024-03-20 22:00:00,4056.7,6.6,3.2,0,5166.5
2024-03-20 23:00:00,4070.8,5.7,6.5,0,5198.3
2024-03-21 00:00:00,4197.5,1.4,5.2,0,5143.1
2024-03-21 01:00:00,3826.4,9.6,2.6,0,5196.8
2024-03-21 02:00:00,4132.2,4.1,4.1,0,5343.4
2024-03-21 03:00:00,4120.8,8.1,2.2,0,5289.2
2024-03-21 04:00:00,3655.2,13.6,3.6,0,5199.5
2024-03-21 05:00:00,4267.8,4.6,2.9,0,5204.9
2024-03-21 06:00:00,4700.6,-0.2,6.3,0,5147.9
2024-03-21 07:00:00,4494.5,6.5,8.2,0,5156.8
2024-03-21 08:00:00,4147.3,10.7,1.1,0,5215.0
2024-03-21 09:00:00,4205.2,13.2,0.2,0,5170.7
2024-03-21 10:00:00,4639.6,3.7,3.5,0,5242.1
2024-03-21 11:00:00,4599.1,8.9,1.0,0,5275.4
2024-03-21 12:00:00,4965.4,6.0,4.1,0,5213.5
2024-03-21 13:00:00,4729.7,7.0,5.5,0,5202.0
2024-03-21 14:00:00,4263.6,15.3,7.0,0,5112.9
2024-03-21 15:00:00,4963.4,2.9,4.4,0,5234.3
2024-03-21 16:00:00,4519.3,8.1,3.6,0,5139.7
2024-03-21 17:00:00,4573.0,8.8,0.0,0,5176.0
2024-03-21 18:00:00,4154.7,10.6,4.1,0,5244.9
2024-03-21 19:00:00,4358.4,7.7,4.1,0,5248.4
2024-03-21 20:00:00,4211.2,8.3,5.3,0,5173.6
2024-03-21 21:00:00,4111.0,6.2,2.6,0,5176.4
2024-03-21 22:00:00,4010.0,8.2,3.1,0,5161.9
2024-03-21 23:00:00,3933.0,6.3,1.0,0,5137.0
2024-03-22 00:00:00,3866.3,9.5,0.6,0,5165.7
2024-03-22 01:00:00,3828.4,6.5,1.8,0,5116.8
2024-03-22 02:00:00,3819.8,8.8,0.9,0,5231.6
2024-03-22 03:00:00,3937.8,7.5,4.7,0,5217.2
2024-03-22 04:00:00,3950.5,11.0,3.0,0,5225.5
2024-03-22 05:00:00,4139.6,7.5,2.9,0,5149.7
2024-03-22 06:00:00,4627.1,2.3,2.0,0,5137.7
2024-03-22 07:00:00,4162.3,11.4,2.5,0,5200.1
2024-03-22 08:00:00,4667.4,4.9,7.0,0,5200.7
2024-03-22 09:00:00,4640.3,5.7,2.0,0,5190.1
2024-03-22 10:00:00,4856.6,5.8,3.2,0,5183.0
2024-03-22 11:00:00,4405.0,11.7,1.1,0,5283.0
2024-03-22 12:00:00,4999.8,1.2,5.9,0,5218.8
2024-03-22 13:00:00,4125.5,17.0,4.3,0,5296.0
2024-03-22 14:00:00,4589.5,10.8,2.3,0,5260.9
2024-03-22 15:00:00,4504.6,8.3,3.2,0,5282.6
2024-03-22 16:00:00,4562.0,7.5,7.4,0,5143.7
2024-03-22 17:00:00,4373.3,8.5,3.9,0,5227.1
2024-03-22 18:00:00,4428.4,9.2,3.6,0,5175.9
2024-03-22 19:00:00,4384.9,9.6,2.1,0,5114.3
2024-03-22 20:00:00,4103.2,9.3,0.2,0,5272.3
2024-03-22 21:00:00,4154.7,7.9,3.7,0,5182.8
2024-03-22 22:00:00,4110.6,7.0,4.7,0,5144.7
2024-03-22 23:00:00,4138.4,7.2,6.2,0,5176.7
2024-03-23 00:00:00,3869.2,7.3,0.5,0,5158.2
2024-03-23 01:00:00,3682.8,11.3,1.7,0,5163.3
